jd_id,job_title,cluster_id,cluster_name,distance_to_centroid,file_path
612,Nhân Viên Kỹ Thuật Máy Tính,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.4413,data\raw\jds\cntt\jd_0612_nhan_vien_ky_thuat_may_tinh.txt
613,Nhân Viên Lập Trình Vận Hành Máy Tiện CNC,1,"CNC / Máy (Lập trình CNC, NX, Mastercam)",0.3954,data\raw\jds\cntt\jd_0613_nhan_vien_lap_trinh_van_hanh_may_tien_cn.txt
614,Nhân Viên Thiết Kế Đồ Họa,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3982,data\raw\jds\cntt\jd_0614_nhan_vien_thiet_ke_o_hoa.txt
615,PHP cao cấp (tiếng Anh),6,"Developer / Java (Java, MySQL, Oracle)",0.6311,data\raw\jds\cntt\jd_0615_php_cao_cap_tieng_anh.txt
616,Sư phụ nền 3D,13,"3D / Thiết (Photoshop, Unity, Maya)",0.6451,data\raw\jds\cntt\jd_0616_su_phu_nen_3d.txt
617,Nhân Viên Kỹ Thuật (Có Hiểu Biết Về IT),18,"Nhà / kinh (Jira, Figma, Confluence)",0.5615,data\raw\jds\cntt\jd_0617_nhan_vien_ky_thuat_co_hieu_biet_ve_it.txt
618,Người mô hình nhân vật 3D (cách điệu/ thực tế),13,"3D / Thiết (Photoshop, Unity, Maya)",0.5338,data\raw\jds\cntt\jd_0618_nguoi_mo_hinh_nhan_vat_3d_cach_ieu_thuc_.txt
619,Nhân Viên Lập Trình Máy Phay CNC,1,"CNC / Máy (Lập trình CNC, NX, Mastercam)",0.4909,data\raw\jds\cntt\jd_0619_nhan_vien_lap_trinh_may_phay_cnc.txt
620,Chuyên Viên Thiết Kế Đa Phương Tiện,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3599,data\raw\jds\cntt\jd_0620_chuyen_vien_thiet_ke_a_phuong_tien.txt
621,Nhân Viên Thiết Kế,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3769,data\raw\jds\cntt\jd_0621_nhan_vien_thiet_ke.txt
622,Mạng đa kênh-Trình quản lý dự án MCN,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.7732,data\raw\jds\cntt\jd_0622_mang_a_kenh_trinh_quan_ly_du_an_mcn.txt
623,Nhà phát triển ReactJS,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.6699,data\raw\jds\cntt\jd_0623_nha_phat_trien_reactjs.txt
624,Chuyên Viên Tư Vấn Online Mảng Tmđt/Fnb,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.8505,data\raw\jds\cntt\jd_0624_chuyen_vien_tu_van_online_mang_tmtfnb.txt
625,Nhân Viên Thiết Kế 2D - 3D,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.4028,data\raw\jds\cntt\jd_0625_nhan_vien_thiet_ke_2d_3d.txt
626,Senior Java Developer,6,"Developer / Java (Java, MySQL, Oracle)",0.466,data\raw\jds\cntt\jd_0626_senior_java_developer.txt
627,Nhân Viên Thiết Kế Đồ Hoạ,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3776,data\raw\jds\cntt\jd_0627_nhan_vien_thiet_ke_o_hoa.txt
628,Nhân Viên Thiết Kế Và Lập Trình Máy CNC,1,"CNC / Máy (Lập trình CNC, NX, Mastercam)",0.5083,data\raw\jds\cntt\jd_0628_nhan_vien_thiet_ke_va_lap_trinh_may_cnc.txt
629,Trưởng Nhóm Lập Trình CNC (Máy Phay - Tiện),1,"CNC / Máy (Lập trình CNC, NX, Mastercam)",0.4164,data\raw\jds\cntt\jd_0629_truong_nhom_lap_trinh_cnc_may_phay_tien.txt
630,Chuyên Gia Quản Trị Rủi Ro Công Nghệ Thông Tin,14,"tích / Phân (SQL, Excel, Python)",0.7114,data\raw\jds\cntt\jd_0630_chuyen_gia_quan_tri_rui_ro_cong_nghe_tho.txt
631,Nhà thiết kế Hình thu nhỏ YouTube,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.4883,data\raw\jds\cntt\jd_0631_nha_thiet_ke_hinh_thu_nho_youtube.txt
632,DevOps Engineer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.488,data\raw\jds\cntt\jd_0632_devops_engineer.txt
633,Infrastructure Architecture Expert,17,"Hệ / Engineer (Linux, Network, Storage)",0.4471,data\raw\jds\cntt\jd_0633_infrastructure_architecture_expert.txt
634,Nhân Viên Giám Sát Camera,17,"Hệ / Engineer (Linux, Network, Storage)",0.647,data\raw\jds\cntt\jd_0634_nhan_vien_giam_sat_camera.txt
635,Thiết Kế Tạo Dáng Sản Phẩm,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.5686,data\raw\jds\cntt\jd_0635_thiet_ke_tao_dang_san_pham.txt
636,Nhà phát triển Android cao cấp (MINI CTO),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5614,data\raw\jds\cntt\jd_0636_nha_phat_trien_android_cao_cap_mini_cto.txt
637,Nhân Viên Văn Phòng,14,"tích / Phân (SQL, Excel, Python)",0.6155,data\raw\jds\cntt\jd_0637_nhan_vien_van_phong.txt
638,Nhân Viên Kế Hoạch Kinh Doanh,14,"tích / Phân (SQL, Excel, Python)",0.6887,data\raw\jds\cntt\jd_0638_nhan_vien_ke_hoach_kinh_doanh.txt
639,Fullstack Team Leader (JS),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5268,data\raw\jds\cntt\jd_0639_fullstack_team_leader_js.txt
640,Sales Leader,4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.584,data\raw\jds\cntt\jd_0640_sales_leader.txt
641,Game Designer,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.5856,data\raw\jds\cntt\jd_0641_game_designer.txt
642,Nhân Viên Thiết Kế,7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.4852,data\raw\jds\cntt\jd_0642_nhan_vien_thiet_ke.txt
643,Quản lý tài khoản,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.8301,data\raw\jds\cntt\jd_0643_quan_ly_tai_khoan.txt
644,Nhân Viên Thiết Kế Đồ Họa,7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.477,data\raw\jds\cntt\jd_0644_nhan_vien_thiet_ke_o_hoa.txt
645,Nhân Viên Quản Trị Mạng,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5855,data\raw\jds\cntt\jd_0645_nhan_vien_quan_tri_mang.txt
646,Nhân Viên Thiết Kế Đồ Họa,7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.5285,data\raw\jds\cntt\jd_0646_nhan_vien_thiet_ke_o_hoa.txt
647,Nó lãnh đạo hoạt động,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.66,data\raw\jds\cntt\jd_0647_no_lanh_ao_hoat_ong.txt
648,Nhân Viên Kinh Doanh Phần Mềm,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6859,data\raw\jds\cntt\jd_0648_nhan_vien_kinh_doanh_phan_mem.txt
649,Thiết kế đồ họa,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.4888,data\raw\jds\cntt\jd_0649_thiet_ke_o_hoa.txt
650,Nhân Viên Marketing (Sales Phần Mềm),14,"tích / Phân (SQL, Excel, Python)",0.6299,data\raw\jds\cntt\jd_0650_nhan_vien_marketing_sales_phan_mem.txt
651,Chuyên Viên Thiết Kế,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3163,data\raw\jds\cntt\jd_0651_chuyen_vien_thiet_ke.txt
652,Kỹ sư triển khai OIG/OIM,6,"Developer / Java (Java, MySQL, Oracle)",0.6802,data\raw\jds\cntt\jd_0652_ky_su_trien_khai_oigoim.txt
653,Game Animator,13,"3D / Thiết (Photoshop, Unity, Maya)",0.7572,data\raw\jds\cntt\jd_0653_game_animator.txt
654,Nhân Viên Kinh Doanh Phần Mềm,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.4715,data\raw\jds\cntt\jd_0654_nhan_vien_kinh_doanh_phan_mem.txt
655,Lãnh đạo kỹ thuật,6,"Developer / Java (Java, MySQL, Oracle)",0.3811,data\raw\jds\cntt\jd_0655_lanh_ao_ky_thuat.txt
656,Nhà thiết kế đồ họa Junior,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.5146,data\raw\jds\cntt\jd_0656_nha_thiet_ke_o_hoa_junior.txt
657,Sale Executive - Mảng Phần Mềm,18,"Nhà / kinh (Jira, Figma, Confluence)",0.5669,data\raw\jds\cntt\jd_0657_sale_executive_mang_phan_mem.txt
658,Chuyên Gia Vận Hành Nền Tảng Dữ Liệu (Data Platform Operation),19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6522,data\raw\jds\cntt\jd_0658_chuyen_gia_van_hanh_nen_tang_du_lieu_dat.txt
659,Chuyên Viên Vận Hành Nền Tảng Dữ Liệu (DBA),11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.6017,data\raw\jds\cntt\jd_0659_chuyen_vien_van_hanh_nen_tang_du_lieu_db.txt
660,Trình quản lý tài khoản CNTT,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.7563,data\raw\jds\cntt\jd_0660_trinh_quan_ly_tai_khoan_cntt.txt
661,Chủ sở hữu sản phẩm,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6388,data\raw\jds\cntt\jd_0661_chu_so_huu_san_pham.txt
662,Tư vấn bán hàng phần mềm,4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.4923,data\raw\jds\cntt\jd_0662_tu_van_ban_hang_phan_mem.txt
663,Chuyên Viên Thiết Kế Slide/ Designer(Sẵn Nội Dung),3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.4691,data\raw\jds\cntt\jd_0663_chuyen_vien_thiet_ke_slide_designersan_n.txt
664,Kỹ sư iOS cao cấp,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6945,data\raw\jds\cntt\jd_0664_ky_su_ios_cao_cap.txt
665,Nhân Viên Thiết Kế,7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.5067,data\raw\jds\cntt\jd_0665_nhan_vien_thiet_ke.txt
666,Thực Tập Sinh Tư Vấn Triển Khai Phần Mềm,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.4763,data\raw\jds\cntt\jd_0666_thuc_tap_sinh_tu_van_trien_khai_phan_mem.txt
667,"Chuyên Viên Hệ Thống ERP, Dingtalk",18,"Nhà / kinh (Jira, Figma, Confluence)",0.6351,data\raw\jds\cntt\jd_0667_chuyen_vien_he_thong_erp_dingtalk.txt
668,Intern/Junior QC (Tiếng Nhật),10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.7168,data\raw\jds\cntt\jd_0668_internjunior_qc_tieng_nhat.txt
669,Middle BA,14,"tích / Phân (SQL, Excel, Python)",0.7541,data\raw\jds\cntt\jd_0669_middle_ba.txt
670,Nhân Viên Thiết Kế,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3408,data\raw\jds\cntt\jd_0670_nhan_vien_thiet_ke.txt
671,Autosar - Kỹ sư phần mềm nhúng,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5072,data\raw\jds\cntt\jd_0671_autosar_ky_su_phan_mem_nhung.txt
672,Chuyên Viên Vẽ Minh Họa (Character/Pattern),13,"3D / Thiết (Photoshop, Unity, Maya)",0.6094,data\raw\jds\cntt\jd_0672_chuyen_vien_ve_minh_hoa_characterpattern.txt
673,Chuyên Viên Thiết Kế Thương Hiệu (BRAND DESIGN),9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.5062,data\raw\jds\cntt\jd_0673_chuyen_vien_thiet_ke_thuong_hieu_brand_d.txt
674,Nhân Viên Thiết Kế,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3612,data\raw\jds\cntt\jd_0674_nhan_vien_thiet_ke.txt
675,Nhân Viên Kinh Doanh,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.4735,data\raw\jds\cntt\jd_0675_nhan_vien_kinh_doanh.txt
676,Nhân Viên Kinh Doanh,4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.4102,data\raw\jds\cntt\jd_0676_nhan_vien_kinh_doanh.txt
677,Trưởng Phòng Giải Pháp Công Nghệ Thông Tin,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.7069,data\raw\jds\cntt\jd_0677_truong_phong_giai_phap_cong_nghe_thong_t.txt
678,Nhân Viên Kinh Doanh Dự Án,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.6149,data\raw\jds\cntt\jd_0678_nhan_vien_kinh_doanh_du_an.txt
679,Nhà phát triển động cơ không thực,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.6788,data\raw\jds\cntt\jd_0679_nha_phat_trien_ong_co_khong_thuc.txt
680,Nhân Viên Kinh Doanh -GLOBAL SALES,4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.6145,data\raw\jds\cntt\jd_0680_nhan_vien_kinh_doanh_global_sales.txt
681,Kỹ Sư Khoa Học Dữ Liệu Không Gian,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5637,data\raw\jds\cntt\jd_0681_ky_su_khoa_hoc_du_lieu_khong_gian.txt
682,Trưởng Nhóm Thiết Kế,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.4569,data\raw\jds\cntt\jd_0682_truong_nhom_thiet_ke.txt
683,Embedded Systems Developer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.555,data\raw\jds\cntt\jd_0683_embedded_systems_developer.txt
684,Chuyên Viên Kinh Doanh Mạng Lưới Đối Tác,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5916,data\raw\jds\cntt\jd_0684_chuyen_vien_kinh_doanh_mang_luoi_oi_tac.txt
685,Kỹ sư MLOPS,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5356,data\raw\jds\cntt\jd_0685_ky_su_mlops.txt
686,DE cao cấp,6,"Developer / Java (Java, MySQL, Oracle)",0.5039,data\raw\jds\cntt\jd_0686_de_cao_cap.txt
687,Chuyên Viên Kiểm Thử,18,"Nhà / kinh (Jira, Figma, Confluence)",0.7004,data\raw\jds\cntt\jd_0687_chuyen_vien_kiem_thu.txt
688,Chuyên Viên Đánh Giá An Toàn Bảo Mật,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.8313,data\raw\jds\cntt\jd_0688_chuyen_vien_anh_gia_an_toan_bao_mat.txt
689,Design & Media Marketing,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.471,data\raw\jds\cntt\jd_0689_design_media_marketing.txt
690,Quy trình đảm bảo chất lượng,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5866,data\raw\jds\cntt\jd_0690_quy_trinh_am_bao_chat_luong.txt
691,Lập Trình Viên (Tiếng Trung),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5997,data\raw\jds\cntt\jd_0691_lap_trinh_vien_tieng_trung.txt
692,System Integration Engineer (Storage),17,"Hệ / Engineer (Linux, Network, Storage)",0.442,data\raw\jds\cntt\jd_0692_system_integration_engineer_storage.txt
693,Nhân Viên Chỉnh Sửa Hình Ảnh Nội Thất,13,"3D / Thiết (Photoshop, Unity, Maya)",0.7701,data\raw\jds\cntt\jd_0693_nhan_vien_chinh_sua_hinh_anh_noi_that.txt
694,Chuyên gia giải pháp hệ thống cao cấp,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.4982,data\raw\jds\cntt\jd_0694_chuyen_gia_giai_phap_he_thong_cao_cap.txt
695,Nhà thiết kế đồ họa Junior,7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.6466,data\raw\jds\cntt\jd_0695_nha_thiet_ke_o_hoa_junior.txt
696,Nhân Viên Tin Học,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.4399,data\raw\jds\cntt\jd_0696_nhan_vien_tin_hoc.txt
697,Nhân Viên Thiết Kế,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.5203,data\raw\jds\cntt\jd_0697_nhan_vien_thiet_ke.txt
698,Chuyên Viên Kiến Trúc Ứng Dụng - Khối Công Nghệ,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.6015,data\raw\jds\cntt\jd_0698_chuyen_vien_kien_truc_ung_dung_khoi_cong.txt
699,Kỹ sư mạng L2 (nói tiếng Nhật),17,"Hệ / Engineer (Linux, Network, Storage)",0.537,data\raw\jds\cntt\jd_0699_ky_su_mang_l2_noi_tieng_nhat.txt
700,Kỹ sư hệ thống cao cấp (Alibaba Cloud),11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.6261,data\raw\jds\cntt\jd_0700_ky_su_he_thong_cao_cap_alibaba_cloud.txt
701,Chủ sở hữu sản phẩm,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.707,data\raw\jds\cntt\jd_0701_chu_so_huu_san_pham.txt
702,Kiến trúc sư web,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.6701,data\raw\jds\cntt\jd_0702_kien_truc_su_web.txt
703,CVCC Quản Trị Hệ Thống (Nhân Sự),18,"Nhà / kinh (Jira, Figma, Confluence)",0.73,data\raw\jds\cntt\jd_0703_cvcc_quan_tri_he_thong_nhan_su.txt
704,Chuyên gia quản lý SOC,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.7007,data\raw\jds\cntt\jd_0704_chuyen_gia_quan_ly_soc.txt
705,Chuyên Viên Sale,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.742,data\raw\jds\cntt\jd_0705_chuyen_vien_sale.txt
706,Chuyên Viên Kinh Doanh GPPM Công Nghệ Số,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.8015,data\raw\jds\cntt\jd_0706_chuyen_vien_kinh_doanh_gppm_cong_nghe_so.txt
707,Nhân Viên Tư Vấn Website,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.5956,data\raw\jds\cntt\jd_0707_nhan_vien_tu_van_website.txt
708,Android (Java/Kotlin) Engineer,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6624,data\raw\jds\cntt\jd_0708_android_javakotlin_engineer.txt
709,Video Editor 2D Animation (Hoạt Hình Trẻ Em),13,"3D / Thiết (Photoshop, Unity, Maya)",0.7704,data\raw\jds\cntt\jd_0709_video_editor_2d_animation_hoat_hinh_tre_.txt
710,Kỹ Sư Cơ Khí,18,"Nhà / kinh (Jira, Figma, Confluence)",0.5755,data\raw\jds\cntt\jd_0710_ky_su_co_khi.txt
711,Chief Technology Officer ( Ứng Dụng SAAS),6,"Developer / Java (Java, MySQL, Oracle)",0.6546,data\raw\jds\cntt\jd_0711_chief_technology_officer_ung_dung_saas.txt
712,Nhân Viên Kinh Doanh Phân Phối Máy Tính,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.6638,data\raw\jds\cntt\jd_0712_nhan_vien_kinh_doanh_phan_phoi_may_tinh.txt
713,Agile Coach,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.8606,data\raw\jds\cntt\jd_0713_agile_coach.txt
714,Kỹ sư Linux nhúng,17,"Hệ / Engineer (Linux, Network, Storage)",0.6443,data\raw\jds\cntt\jd_0714_ky_su_linux_nhung.txt
715,Kỹ sư mạng cao cấp,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.6024,data\raw\jds\cntt\jd_0715_ky_su_mang_cao_cap.txt
716,Kỹ Sư Lập Trình Hệ Thống Điều Khiển Chiếu Sáng,18,"Nhà / kinh (Jira, Figma, Confluence)",0.7093,data\raw\jds\cntt\jd_0716_ky_su_lap_trinh_he_thong_ieu_khien_chieu.txt
717,Trưởng Phòng Phát Triển Mobile App(Banking Domain),15,"Developer / Tiếng (Java, Swift, Kotlin)",0.5674,data\raw\jds\cntt\jd_0717_truong_phong_phat_trien_mobile_appbankin.txt
718,Phát triển kinh doanh cao cấp,4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.8072,data\raw\jds\cntt\jd_0718_phat_trien_kinh_doanh_cao_cap.txt
719,Học tập củng cố,18,"Nhà / kinh (Jira, Figma, Confluence)",0.6882,data\raw\jds\cntt\jd_0719_hoc_tap_cung_co.txt
720,Nhân Viên Thiết Kế,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.5029,data\raw\jds\cntt\jd_0720_nhan_vien_thiet_ke.txt
721,Phát triển kinh doanh cao cấp,17,"Hệ / Engineer (Linux, Network, Storage)",0.4856,data\raw\jds\cntt\jd_0721_phat_trien_kinh_doanh_cao_cap.txt
722,Phát triển kinh doanh Junior,17,"Hệ / Engineer (Linux, Network, Storage)",0.7745,data\raw\jds\cntt\jd_0722_phat_trien_kinh_doanh_junior.txt
723,Kỹ Sư Quản Trị & Vận Hành Hệ Thống OpenStack,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5916,data\raw\jds\cntt\jd_0723_ky_su_quan_tri_van_hanh_he_thong_opensta.txt
724,Trưởng dự án CNTT/BRSE - N2 Nhật Bản,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.638,data\raw\jds\cntt\jd_0724_truong_du_an_cnttbrse_n2_nhat_ban.txt
725,Thiết kế đồ họa,13,"3D / Thiết (Photoshop, Unity, Maya)",0.498,data\raw\jds\cntt\jd_0725_thiet_ke_o_hoa.txt
726,Kỹ Sư Quản Trị & Vận Hành Hệ Thống OpenStack,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.6299,data\raw\jds\cntt\jd_0726_ky_su_quan_tri_van_hanh_he_thong_opensta.txt
727,Giám đốc phát triển kinh doanh,16,"triển / kinh (Google Ads, B2B sales, Facebook Ads)",0.5807,data\raw\jds\cntt\jd_0727_giam_oc_phat_trien_kinh_doanh.txt
728,Trưởng Nhóm Tester,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.4794,data\raw\jds\cntt\jd_0728_truong_nhom_tester.txt
729,Thực Tập Sinh Tư Vấn Phát Triển Website,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.6509,data\raw\jds\cntt\jd_0729_thuc_tap_sinh_tu_van_phat_trien_website.txt
730,Video Editor,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.5432,data\raw\jds\cntt\jd_0730_video_editor.txt
731,Kỹ sư giải pháp,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.5875,data\raw\jds\cntt\jd_0731_ky_su_giai_phap.txt
732,Kỹ sư bảo mật mạng,17,"Hệ / Engineer (Linux, Network, Storage)",0.4301,data\raw\jds\cntt\jd_0732_ky_su_bao_mat_mang.txt
733,Trình chỉnh sửa tài liệu E-Learning (Sản phẩm phần mềm),7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.7751,data\raw\jds\cntt\jd_0733_trinh_chinh_sua_tai_lieu_e_learning_san_.txt
734,Kiến trúc sư dữ liệu cao cấp,14,"tích / Phân (SQL, Excel, Python)",0.5506,data\raw\jds\cntt\jd_0734_kien_truc_su_du_lieu_cao_cap.txt
735,Nhà phân tích hệ thống dữ liệu cao cấp,6,"Developer / Java (Java, MySQL, Oracle)",0.5133,data\raw\jds\cntt\jd_0735_nha_phan_tich_he_thong_du_lieu_cao_cap.txt
736,DevSecOps Engineer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.4593,data\raw\jds\cntt\jd_0736_devsecops_engineer.txt
737,Nhân Viên Thiết Kế,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3408,data\raw\jds\cntt\jd_0737_nhan_vien_thiet_ke.txt
738,"Tester Tiếng Nhật (N2, Không Yêu Cầu Kinh Nghiệm)",15,"Developer / Tiếng (Java, Swift, Kotlin)",0.9326,data\raw\jds\cntt\jd_0738_tester_tieng_nhat_n2_khong_yeu_cau_kinh_.txt
739,Chuyên Gia Kiểm Thử Xâm Nhập ANTT (Pentest),10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.7814,data\raw\jds\cntt\jd_0739_chuyen_gia_kiem_thu_xam_nhap_antt_pentes.txt
740,Trưởng Nhóm Giải Pháp CNTT,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5424,data\raw\jds\cntt\jd_0740_truong_nhom_giai_phap_cntt.txt
